"Genus","species","Valid_binomial","Lat","Lon"
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",34.35,-119.067
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",38.699,-108.851
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",38.699,-108.851
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",39.074,-108.094
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",40.643,-105.309
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",41.308,-72.929
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",47.04,-68.59
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",43.857,-70.101
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",44.883,-68.673
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",44.896,-68.666
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",44.896,-68.666
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",44.896,-68.666
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",44.896,-68.666
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",44.896,-68.666
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",44.896,-68.666
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",46.681,-68.016
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",46.239,-68.353
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",43.798,-70.203
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",43.798,-70.203
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",47.433,-120.657
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",46.956,-121.294
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",47.079,-121.361
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",46.053,-121.474
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",45.756,-120.619
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",46.306,-121.544
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",46.037,-121.546
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",47.986,-123.434
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",47.088,-121.34
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",47.191,-120.586
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",46.222,-120.976
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",46.202,-121.311
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",48.064,-123.339
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",46.032,-121.157
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",46.257,-119.685
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",45.9,-121.7
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",46.642,-121.382
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",46.384,-121.345
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",46.195,-121.319
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",44.883,-68.673
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",44.883,-68.673
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",46.681,-68.016
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",50.117,-120.783
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",49.283,-117.832
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",54.065,-128.606
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",53.981,-128.65
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",54.049,-128.688
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",49.195,-116.536
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",46.506,-121.154
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",46.945,-121.191
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",46.994,-120.874
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",49,-123.033
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",49,-123.033
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",54.468,-111.186
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",54.463,-110.137
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",49.05,-113.917
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",50.088,-118.503
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",50.044,-119.258
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",49.245,-121.76
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",49.402,-119.895
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",54.511,-126.756
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",50.834,-116.321
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",49.167,-121.95
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",48.833,-124.067
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",48.833,-124.067
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",55.583,-128.558
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",51.491,-120.369
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",50.044,-114.889
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",51.982,-120.792
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",49.083,-123.083
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",54.889,-127.263
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",54.302,-128.537
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",54.771,-127.152
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",48.55,-124.417
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",52.483,-121.477
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",49.1,-118.683
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",49.75,-123.133
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",49.297,-123.14
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",49.26,-123.25
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",49.26,-123.25
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",49.26,-123.25
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",49.26,-123.25
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",49.26,-123.25
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",54.051,-99.172
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",47.995,-66.657
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",45.967,-66.65
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",45.967,-66.65
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",45.958,-66.665
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",46.544,-64.816
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",46.889,-67.412
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",48.802,-56.692
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",62.45,-114.35
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",44.529,-77.928
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",46.812,-64.066
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",45.12,-72.18
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",48.945,-77.948
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",51.567,-101.9
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",61.217,-149.9
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",61.6,-149.1
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",34.35,-119.067
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",40.012,-105.282
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",46.117,-67.833
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",44.883,-68.673
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",44.883,-68.673
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",44.883,-68.673
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",44.883,-68.673
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",44.883,-68.673
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",44.883,-68.673
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",44.883,-68.673
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",44.883,-68.673
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",44.896,-68.666
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",44.896,-68.666
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",44.896,-68.666
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",44.896,-68.666
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",46.681,-68.016
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",46.681,-68.016
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",46.681,-68.016
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",43.798,-70.203
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",43.798,-70.203
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",47.82,-122.31
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",47.861,-123.939
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",46.225,-121.073
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",44.883,-68.673
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",44.883,-68.673
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",44.583,-123.267
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",46.309,-121.558
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",46.224,-121.295
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",46.386,-121.122
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",46.032,-121.157
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",57.122,-170.275
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",49.6,-119.583
"Rhopalosiphum","nymphaeae","Rhopalosiphum nymphaeae",48.833,-124.067
"Phylloxerina","nyssae","Phylloxerina nyssae",48.826,-124.053
"Mindarus","obliquus","Mindarus obliquus",49.262,-123.106
"Mindarus","obliquus","Mindarus obliquus",49.25,-123.117
"Mindarus","obliquus","Mindarus obliquus",49.264,-123.123
"Mindarus","obliquus","Mindarus obliquus",49.26,-123.25
"Mindarus","obliquus","Mindarus obliquus",49.26,-123.25
"Mindarus","obliquus","Mindarus obliquus",49.249,-123.114
"Mindarus","obliquus","Mindarus obliquus",49.245,-121.76
"Mindarus","obliquus","Mindarus obliquus",49.217,-122.917
"Mindarus","obliquus","Mindarus obliquus",45.393,-75.51
"Mindarus","obliquus","Mindarus obliquus",48.637,-91.33
"Mindarus","obliquus","Mindarus obliquus",46.006,-73.416
"Mindarus","obliquus","Mindarus obliquus",44.883,-68.673
"Mindarus","obliquus","Mindarus obliquus",44.883,-68.673
"Mindarus","obliquus","Mindarus obliquus",44.883,-68.673
"Mindarus","obliquus","Mindarus obliquus",44.883,-68.673
"Mindarus","obliquus","Mindarus obliquus",44.883,-68.673
"Mindarus","obliquus","Mindarus obliquus",44.883,-68.673
"Mindarus","obliquus","Mindarus obliquus",44.896,-68.666
"Mindarus","obliquus","Mindarus obliquus",44.896,-68.666
"Mindarus","obliquus","Mindarus obliquus",44.896,-68.666
"Mindarus","obliquus","Mindarus obliquus",44.896,-68.666
"Mindarus","obliquus","Mindarus obliquus",45.906,-91.809
"Mindarus","obliquus","Mindarus obliquus",45.906,-91.809
"Mindarus","obliquus","Mindarus obliquus",45.906,-91.809
"Mindarus","obliquus","Mindarus obliquus",49.267,-122.95
"Mindarus","obliquus","Mindarus obliquus",49.267,-122.95
"Mindarus","obliquus","Mindarus obliquus",49.521,-124.643
"Mindarus","obliquus","Mindarus obliquus",50.667,-120.317
"Mindarus","obliquus","Mindarus obliquus",50.667,-120.317
"Mindarus","obliquus","Mindarus obliquus",50.667,-120.317
"Mindarus","obliquus","Mindarus obliquus",50.042,-118.55
"Mindarus","obliquus","Mindarus obliquus",58.532,-130.025
"Mindarus","obliquus","Mindarus obliquus",55.435,-128.83
"Mindarus","obliquus","Mindarus obliquus",50.96,-121.798
"Mindarus","obliquus","Mindarus obliquus",48.75,-123.233
"Mindarus","obliquus","Mindarus obliquus",49.655,-124.463
"Mindarus","obliquus","Mindarus obliquus",49.25,-123.117
"Mindarus","obliquus","Mindarus obliquus",49.25,-123.117
"Mindarus","obliquus","Mindarus obliquus",60.742,-151.304
"Mindarus","obliquus","Mindarus obliquus",40.586,-105.084
"Mindarus","obliquus","Mindarus obliquus",47.921,-124.638
"Mindarus","obliquus","Mindarus obliquus",46.712,-121.123
"Mindarus","obliquus","Mindarus obliquus",40.792,-77.859
"Mindarus","obliquus","Mindarus obliquus",49.25,-123.12
"Mindarus","obliquus","Mindarus obliquus",49.257,-123.112
"Mindarus","obliquus","Mindarus obliquus",49.209,-123.06
"Mindarus","obliquus","Mindarus obliquus",49.26,-123.25
"Mindarus","obliquus","Mindarus obliquus",49.26,-123.25
"Mindarus","obliquus","Mindarus obliquus",49.26,-123.25
"Mindarus","obliquus","Mindarus obliquus",49.26,-123.25
"Mindarus","obliquus","Mindarus obliquus",49.26,-123.25
"Mindarus","obliquus","Mindarus obliquus",49.26,-123.25
"Mindarus","obliquus","Mindarus obliquus",49.26,-123.25
"Mindarus","obliquus","Mindarus obliquus",49.26,-123.25
"Mindarus","obliquus","Mindarus obliquus",49.26,-123.25
"Mindarus","obliquus","Mindarus obliquus",49.26,-123.25
"Mindarus","obliquus","Mindarus obliquus",49.26,-123.25
"Mindarus","obliquus","Mindarus obliquus",49.26,-123.25
"Mindarus","obliquus","Mindarus obliquus",49.26,-123.25
"Mindarus","obliquus","Mindarus obliquus",49.26,-123.25
"Mindarus","obliquus","Mindarus obliquus",49.26,-123.25
"Mindarus","obliquus","Mindarus obliquus",49.26,-123.25
"Mindarus","obliquus","Mindarus obliquus",49.26,-123.25
"Mindarus","obliquus","Mindarus obliquus",49.26,-123.25
"Mindarus","obliquus","Mindarus obliquus",49.26,-123.25
"Mindarus","obliquus","Mindarus obliquus",49.26,-123.25
"Mindarus","obliquus","Mindarus obliquus",49.26,-123.25
"Mindarus","obliquus","Mindarus obliquus",49.26,-123.25
"Mindarus","obliquus","Mindarus obliquus",49.26,-123.25
"Mindarus","obliquus","Mindarus obliquus",49.26,-123.25
"Mindarus","obliquus","Mindarus obliquus",49.26,-123.25
"Mindarus","obliquus","Mindarus obliquus",49.239,-123.131
"Mindarus","obliquus","Mindarus obliquus",49.261,-123.113
"Mindarus","obliquus","Mindarus obliquus",48.833,-124.067
"Macrosiphoniella","oblonga","Macrosiphoniella oblonga",48.783,-123.7
"Cinara","obscura","Cinara obscura",48.826,-124.053
"Cinara","obscura","Cinara obscura",49.128,-121.677
"Cinara","obscura","Cinara obscura",49.242,-123.174
"Cinara","obscura","Cinara obscura",49.262,-123.107
"Cinara","obscura","Cinara obscura",49.239,-123.131
"Cinara","obscura","Cinara obscura",49.239,-123.131
"Cinara","obscura","Cinara obscura",49.249,-123.114
"Cinara","obscura","Cinara obscura",45.646,-121.94
"Cinara","obscura","Cinara obscura",46,-66.317
"Cinara","obscura","Cinara obscura",47.536,-65.244
"Cinara","obscura","Cinara obscura",45.967,-66.65
"Cinara","obscura","Cinara obscura",46.883,-66.935
"Cinara","obscura","Cinara obscura",47.409,-68.198
"Cinara","obscura","Cinara obscura",49.112,-55.197
"Cinara","obscura","Cinara obscura",44.844,-65.06
"Cinara","obscura","Cinara obscura",43.884,-65.374
"Cinara","obscura","Cinara obscura",44.561,-78.045
"Cinara","obscura","Cinara obscura",48.967,-87.985
"Cinara","obscura","Cinara obscura",45.404,-75.565
"Cinara","obscura","Cinara obscura",45.404,-75.565
"Cinara","obscura","Cinara obscura",45.404,-75.565
"Cinara","obscura","Cinara obscura",45.404,-75.565
"Cinara","obscura","Cinara obscura",45.404,-75.565
"Cinara","obscura","Cinara obscura",49.344,-80.469
"Cinara","obscura","Cinara obscura",48.197,-65.999
"Cinara","obscura","Cinara obscura",45.509,-75.911
"Uroleucon","obscuricaudatum","Uroleucon obscuricaudatum",44.542,-68.419
"Lachnochaitophorus","obscurus","Lachnochaitophorus obscurus",44.883,-68.673
"Schizolachnus","obscurus","Schizolachnus obscurus",44.883,-68.673
"Schizolachnus","obscurus","Schizolachnus obscurus",44.883,-68.673
"Schizolachnus","obscurus","Schizolachnus obscurus",44.883,-68.673
"Schizolachnus","obscurus","Schizolachnus obscurus",44.883,-68.673
"Schizolachnus","obscurus","Schizolachnus obscurus",44.883,-68.673
"Schizolachnus","obscurus","Schizolachnus obscurus",44.883,-68.673
"Schizolachnus","obscurus","Schizolachnus obscurus",44.896,-68.666
"Macrosiphum","occidentale","Macrosiphum occidentale",42.554,-76.539
"Boernerina","occidentalis","Boernerina occidentalis",49.25,-123.12
"Boernerina","occidentalis","Boernerina occidentalis",49.25,-123.12
"Boernerina","occidentalis","Boernerina occidentalis",49.25,-123.12
"Boernerina","occidentalis","Boernerina occidentalis",49.25,-123.12
"Boernerina","occidentalis","Boernerina occidentalis",49.25,-123.12
"Boernerina","occidentalis","Boernerina occidentalis",49.25,-123.12
"Boernerina","occidentalis","Boernerina occidentalis",49.25,-123.12
"Boernerina","occidentalis","Boernerina occidentalis",49.25,-123.12
"Boernerina","occidentalis","Boernerina occidentalis",49.26,-123.25
"Boernerina","occidentalis","Boernerina occidentalis",49.26,-123.25
"Boernerina","occidentalis","Boernerina occidentalis",49.26,-123.25
"Boernerina","occidentalis","Boernerina occidentalis",49.26,-123.25
"Boernerina","occidentalis","Boernerina occidentalis",49.26,-123.25
"Cinara","occidentalis","Cinara occidentalis",49.26,-123.25
"Cinara","occidentalis","Cinara occidentalis",49.26,-123.25
"Cinara","occidentalis","Cinara occidentalis",49.26,-123.25
"Cinara","occidentalis","Cinara occidentalis",32.3,-64.77
"Cinara","occidentalis","Cinara occidentalis",32.3,-64.77
"Cinara","occidentalis","Cinara occidentalis",-25.53,-49.2
"Cinara","occidentalis","Cinara occidentalis",-25.53,-49.2
"Cinara","occidentalis","Cinara occidentalis",50.643,-115.041
"Cinara","occidentalis","Cinara occidentalis",50.033,-113.583
"Cinara","occidentalis","Cinara occidentalis",53.55,-113.467
"Cinara","occidentalis","Cinara occidentalis",49.661,-110.287
"Cinara","occidentalis","Cinara occidentalis",50.401,-114.534
"Cinara","occidentalis","Cinara occidentalis",49.017,-122.267
"Cinara","occidentalis","Cinara occidentalis",49.017,-122.267
"Cinara","occidentalis","Cinara occidentalis",49.017,-122.267
"Cinara","occidentalis","Cinara occidentalis",49.017,-122.267
"Cinara","occidentalis","Cinara occidentalis",49.017,-122.267
"Macrosiphum","occidentalis","Macrosiphum occidentalis",49.017,-122.267
"Myzocallis","occulta","Myzocallis occulta",49.017,-122.267
"Myzocallis","occulta","Myzocallis occulta",49.017,-122.267
"Myzocallis","occulta","Myzocallis occulta",49.05,-122.283
"Myzocallis","occulta","Myzocallis occulta",49.05,-122.283
"Myzocallis","occulta","Myzocallis occulta",49.05,-122.283
"Myzocallis","occulta","Myzocallis occulta",49.006,-122.311
"Myzocallis","occulta","Myzocallis occulta",49.04,-122.25
"Myzocallis","occulta","Myzocallis occulta",49.04,-122.25
"Myzocallis","occulta","Myzocallis occulta",49.04,-122.25
"Anoecia","oenotherae","Anoecia oenotherae",49.04,-122.25
"Anoecia","oenotherae","Anoecia oenotherae",49.04,-122.25
"Anoecia","oenotherae","Anoecia oenotherae",49.04,-122.25
"Anoecia","oenotherae","Anoecia oenotherae",49.04,-122.25
"Anoecia","oenotherae","Anoecia oenotherae",49.04,-122.25
"Anoecia","oenotherae","Anoecia oenotherae",49.04,-122.25
"Anoecia","oenotherae","Anoecia oenotherae",49.04,-122.25
"Anoecia","oenotherae","Anoecia oenotherae",49.04,-122.25
"Anoecia","oenotherae","Anoecia oenotherae",49.04,-122.25
"Anoecia","oenotherae","Anoecia oenotherae",49.04,-122.25
"Anoecia","oenotherae","Anoecia oenotherae",49.04,-122.25
"Aphis","oenotherae","Aphis oenotherae",49.04,-122.25
"Aphis","oenotherae","Aphis oenotherae",49.006,-122.425
"Aphis","oenotherae","Aphis oenotherae",49.074,-122.396
"Aphis","oenotherae","Aphis oenotherae",49.245,-121.76
"Aphis","oenotherae","Aphis oenotherae",49.245,-121.76
"Aphis","oenotherae","Aphis oenotherae",49.245,-121.76
"Aphis","oenotherae","Aphis oenotherae",49.245,-121.76
"Aphis","oenotherae","Aphis oenotherae",49.245,-121.76
"Aphis","oenotherae","Aphis oenotherae",49.245,-121.76
"Aphis","oenotherae","Aphis oenotherae",49.245,-121.76
"Aphis","oenotherae","Aphis oenotherae",49.242,-121.767
"Aphis","oenotherae","Aphis oenotherae",49.05,-122.467
"Aphis","oenotherae","Aphis oenotherae",52.633,-122.45
"Aphis","oenotherae","Aphis oenotherae",48.583,-123.45
"Aphis","oenotherae","Aphis oenotherae",48.583,-123.45
"Aphis","oenotherae","Aphis oenotherae",48.583,-123.45
"Aphis","oenotherae","Aphis oenotherae",49.267,-122.95
"Aphis","oenotherae","Aphis oenotherae",49.28,-123.019
"Aphis","oenotherae","Aphis oenotherae",49.277,-122.918
"Aphis","oenotherae","Aphis oenotherae",49.17,-121.9
"Aphis","oenotherae","Aphis oenotherae",49.167,-121.95
"Aphis","oenotherae","Aphis oenotherae",49.167,-121.95
"Aphis","oenotherae","Aphis oenotherae",49.167,-121.95
"Aphis","oenotherae","Aphis oenotherae",49.083,-122.8
"Aphis","oenotherae","Aphis oenotherae",49.117,-122.733
"Aphis","oenotherae","Aphis oenotherae",49.117,-122.733
"Aphis","oenotherae","Aphis oenotherae",49.117,-122.733
"Aphis","oenotherae","Aphis oenotherae",49.117,-122.733
"Aphis","oenotherae","Aphis oenotherae",49.117,-122.733
"Aphis","oenotherae","Aphis oenotherae",49.1,-116.5
"Aphis","oenotherae","Aphis oenotherae",49.1,-116.5
"Aphis","oenotherae","Aphis oenotherae",49.1,-116.5
"Aphis","oenotherae","Aphis oenotherae",49.326,-119.43
"Aphis","oenotherae","Aphis oenotherae",49.326,-119.43
"Aphis","oenotherae","Aphis oenotherae",49.245,-124.351
"Aphis","oenotherae","Aphis oenotherae",48.467,-123.55
"Aphis","oenotherae","Aphis oenotherae",48.483,-123.555
"Aphis","oenotherae","Aphis oenotherae",51.65,-120.033
"Aphis","oenotherae","Aphis oenotherae",50.667,-120.317
"Aphis","oenotherae","Aphis oenotherae",55.092,-127.892
"Aphis","oenotherae","Aphis oenotherae",49.1,-122.65
"Aphis","oenotherae","Aphis oenotherae",49.1,-122.65
"Aphis","oenotherae","Aphis oenotherae",49.1,-122.65
"Aphis","oenotherae","Aphis oenotherae",49.1,-122.65
"Aphis","oenotherae","Aphis oenotherae",49.1,-122.65
"Aphis","oenotherae","Aphis oenotherae",49.007,-122.63
"Aphis","oenotherae","Aphis oenotherae",49.069,-122.602
"Aphis","oenotherae","Aphis oenotherae",49.069,-122.602
"Aphis","oenotherae","Aphis oenotherae",49.1,-122.6
"Aphis","oenotherae","Aphis oenotherae",49.1,-122.6
"Aphis","oenotherae","Aphis oenotherae",49.1,-122.6
"Aphis","oenotherae","Aphis oenotherae",49.1,-122.6
"Aphis","oenotherae","Aphis oenotherae",49.1,-122.6
"Aphis","oenotherae","Aphis oenotherae",49.1,-122.6
"Aphis","oenotherae","Aphis oenotherae",49.1,-122.6
"Aphis","oenotherae","Aphis oenotherae",49.129,-122.611
"Aphis","oenotherae","Aphis oenotherae",49.167,-123.1
"Aphis","oenotherae","Aphis oenotherae",49.075,-122.395
"Aphis","oenotherae","Aphis oenotherae",49.133,-122.617
"Aphis","oenotherae","Aphis oenotherae",49.15,-122.3
"Aphis","oenotherae","Aphis oenotherae",49.15,-122.3
"Aphis","oenotherae","Aphis oenotherae",49.883,-119.483
"Aphis","oenotherae","Aphis oenotherae",49.311,-124.323
"Aphis","oenotherae","Aphis oenotherae",50.317,-122.8
"Aphis","oenotherae","Aphis oenotherae",49.26,-122.66
"Aphis","oenotherae","Aphis oenotherae",49.23,-122.7
"Aphis","oenotherae","Aphis oenotherae",49.23,-122.7
"Aphis","oenotherae","Aphis oenotherae",49.23,-122.7
"Aphis","oenotherae","Aphis oenotherae",49.23,-122.7
"Aphis","oenotherae","Aphis oenotherae",49.23,-122.7
"Aphis","oenotherae","Aphis oenotherae",49.23,-122.7
"Aphis","oenotherae","Aphis oenotherae",49.23,-122.7
"Aphis","oenotherae","Aphis oenotherae",49.267,-122.767
"Aphis","oenotherae","Aphis oenotherae",53,-122.5
"Aphis","oenotherae","Aphis oenotherae",53,-122.5
"Aphis","oenotherae","Aphis oenotherae",53,-122.5
"Aphis","oenotherae","Aphis oenotherae",49.15,-122.067
"Aphis","oenotherae","Aphis oenotherae",49.15,-122.067
"Aphis","oenotherae","Aphis oenotherae",49.15,-122.067
"Aphis","oenotherae","Aphis oenotherae",49.15,-122.067
"Aphis","oenotherae","Aphis oenotherae",49.15,-122.067
"Aphis","oenotherae","Aphis oenotherae",49.15,-122.067
"Aphis","oenotherae","Aphis oenotherae",49.167,-123.117
"Aphis","oestlundi","Aphis oestlundi",49.167,-123.117
"Aphis","oestlundi","Aphis oestlundi",49.183,-121.8
"Aphis","oestlundi","Aphis oestlundi",49.183,-121.8
"Aphis","oestlundi","Aphis oestlundi",49.778,-124.191
"Aphis","oestlundi","Aphis oestlundi",49.5,-119.583
"Aphis","oestlundi","Aphis oestlundi",54.783,-127.167
"Aphis","oestlundi","Aphis oestlundi",52.35,-122.283
"Aphis","oestlundi","Aphis oestlundi",52.35,-122.283
"Aphis","oestlundi","Aphis oestlundi",49.6,-119.667
"Aphis","oestlundi","Aphis oestlundi",49.075,-122.793
"Aphis","oestlundi","Aphis oestlundi",49.134,-122.802
"Aphis","oestlundi","Aphis oestlundi",49.132,-122.87
"Aphis","oestlundi","Aphis oestlundi",49.567,-119.617
"Aphis","oestlundi","Aphis oestlundi",49.25,-123.12
"Aphis","oestlundi","Aphis oestlundi",49.25,-123.12
"Aphis","oestlundi","Aphis oestlundi",49.25,-123.12
"Aphis","oestlundi","Aphis oestlundi",49.25,-123.12
"Aphis","oestlundi","Aphis oestlundi",49.25,-123.12
"Aphis","oestlundi","Aphis oestlundi",49.25,-123.12
"Aphis","oestlundi","Aphis oestlundi",49.25,-123.12
"Aphis","oestlundi","Aphis oestlundi",49.25,-123.12
"Aphis","oestlundi","Aphis oestlundi",49.25,-123.12
"Aphis","oestlundi","Aphis oestlundi",49.25,-123.12
